amount,fraud_flag,risk_score,timestamp,amount_category
14.03,0,0,137009.0,medium
705.64,0,3,50021.0,very_high
13.56,0,0,109466.0,medium
1.0,0,0,76134.0,low
2.0,0,0,67562.0,low
139.0,0,0,140849.0,high
1.57,0,0,166528.0,low
18.0,0,0,126128.0,medium
34.95,0,0,67182.0,medium
142.27,0,0,79265.0,high
271.69,0,0,82275.0,high
42.0,0,0,160447.0,medium
1.0,0,0,71997.0,low
70.31,0,0,77579.0,high
1.0,0,0,119890.0,low
0.99,0,0,65628.0,low
66.57,0,0,128479.0,high
27.0,0,0,37002.0,medium
55.85,0,0,125512.0,high
179.23,0,0,155977.0,high
15.21,0,0,35687.0,medium
16.0,0,0,125911.0,medium
1.79,0,0,40682.0,low
709.25,0,3,66645.0,very_high
180.0,0,0,119151.0,high
162.0,0,0,127965.0,high
6.11,0,0,170215.0,low
94.7,0,0,148410.0,high
44.9,1,0,93853.0,medium
15.45,0,0,74591.0,medium
357.75,0,0,22596.0,high
1.0,0,0,151112.0,low
1.0,0,0,29487.0,low
0.99,0,0,130535.0,low
3.69,0,0,159651.0,low
258.0,0,0,33400.0,high
42.4,0,0,79518.0,medium
1.0,0,0,161003.0,low
5.46,0,0,38897.0,low
24.0,0,0,137807.0,medium
99.0,0,0,169923.0,high
14.0,0,0,162218.0,medium
0.69,0,0,118743.0,low
9.1,0,0,148387.0,low
48.28,0,0,60193.0,medium
1.29,0,0,142186.0,low
19.44,0,0,79042.0,medium
350.49,0,0,116704.0,high
32.38,0,0,73446.0,medium
28.58,0,0,127866.0,medium
20.85,0,0,83690.0,medium
6.44,0,0,70262.0,low
20.0,0,0,45102.0,medium
15.0,0,0,45956.0,medium
127.69,0,0,94452.0,high
1.78,0,0,112296.0,low
15.6,0,0,137139.0,medium
133.72,0,0,68230.0,high
35.89,0,0,44691.0,medium
6.26,0,0,45172.0,low
53.05,0,0,28237.0,high
68.0,0,0,119929.0,high
55.93,0,0,153140.0,high
24.95,0,0,90379.0,medium
613.78,0,3,76020.0,very_high
14.33,0,0,53620.0,medium
7.31,0,0,157640.0,low
91.91,0,0,43705.0,high
52.7,0,0,122619.0,high
84.95,0,0,42281.0,high
14.99,0,0,25925.0,medium
9.74,0,0,156638.0,low
295.62,0,0,149834.0,high
23.78,0,0,34512.0,medium
42.0,0,0,128022.0,medium
38.21,0,0,74750.0,medium
10.5,0,0,35071.0,medium
336.44,0,0,23510.0,high
16.07,0,0,127226.0,medium
13.31,0,0,58482.0,medium
12.13,0,0,62852.0,medium
104.45,0,0,118791.0,high
2.08,0,0,171631.0,low
49.99,0,0,46039.0,medium
9.99,0,0,123175.0,low
10.0,0,0,82824.0,low
14.99,0,0,123611.0,medium
26.0,0,0,69911.0,medium
1.6,0,0,15715.0,low
234.88,0,0,167038.0,high
153.99,0,0,144173.0,high
150.0,0,0,160291.0,high
3.0,0,0,113565.0,low
2.49,0,0,170776.0,low
121.14,0,0,82196.0,high
107.8,0,0,82581.0,high
1.98,0,0,82517.0,low
1.0,0,0,85095.0,low
5.2,0,0,32705.0,low
9.99,0,0,50108.0,low
24.47,0,0,50510.0,medium
1.0,0,0,112380.0,low
99.95,0,0,5198.0,high
49.95,0,0,54385.0,medium
8.99,0,0,26488.0,low
8.04,0,0,91806.0,low
226.95,0,0,131415.0,high
37.49,0,0,83067.0,medium
1.0,0,0,135266.0,low
630.56,0,3,133420.0,very_high
7.07,0,0,40873.0,low
56.86,0,0,161932.0,high
1025.0,0,4,119550.0,very_high
1.98,0,0,83554.0,low
173.0,0,0,48136.0,high
0.79,0,0,74722.0,low
10.0,0,0,163813.0,low
180.0,0,0,50923.0,high
2.15,0,0,45608.0,low
19.04,0,0,37165.0,medium
22.5,0,0,149704.0,medium
30.2,0,0,33783.0,medium
2.97,0,0,140083.0,low
47.52,0,0,32197.0,medium
15.0,0,0,5673.0,medium
91.8,0,0,164914.0,high
12.31,0,0,164968.0,medium
5.27,0,0,52624.0,low
98.99,0,0,151629.0,high
24.99,0,0,167628.0,medium
1.98,0,0,74470.0,low
1.0,0,0,83042.0,low
49.8,0,0,71716.0,medium
1772.0,0,4,124562.0,very_high
1.4,0,0,67843.0,low
51.88,0,0,152547.0,high
54.88,0,0,83427.0,high
115.5,0,0,118893.0,high
9.99,0,0,1509.0,low
486.0,0,3,134886.0,high
79.0,0,0,56680.0,high
0.89,0,0,66540.0,low
13.69,0,0,62105.0,medium
204.19,0,0,83102.0,high
65.95,0,0,156569.0,high
15.18,0,0,72904.0,medium
1.79,0,0,159718.0,low
29.57,0,0,57774.0,medium
1.98,0,0,73188.0,low
0.99,0,0,114175.0,low
139.0,0,0,45598.0,high
42.0,0,0,153002.0,medium
1.0,0,0,84568.0,low
943.74,0,3,120634.0,very_high
74.96,0,0,167364.0,high
49.95,0,0,59166.0,medium
25.0,0,0,149445.0,medium
153.74,0,0,84552.0,high
3.75,0,0,42135.0,low
124.95,0,0,137548.0,high
31.83,0,0,133514.0,medium
39.99,0,0,163092.0,medium
11.5,0,0,81489.0,medium
0.76,0,0,44347.0,low
26.52,0,0,120973.0,medium
1.0,0,0,79384.0,low
136.83,0,0,47038.0,high
9.99,0,0,50829.0,low
179.02,0,0,129093.0,high
24.95,0,0,155582.0,medium
1.0,0,0,91221.0,low
212.0,0,0,67033.0,high
135.0,0,0,65890.0,high
158.0,0,0,58366.0,high
296.5,0,0,46564.0,high
1.0,0,0,164950.0,low
171.96,0,0,67703.0,high
375.6,0,3,144628.0,high
232.36,0,0,25507.0,high
0.76,0,0,129494.0,low
2.28,0,0,80428.0,low
15.0,0,0,50783.0,medium
22.77,0,0,128593.0,medium
99.0,0,0,41593.0,high
0.99,0,0,74834.0,low
37.99,0,0,36988.0,medium
28.0,0,0,55762.0,medium
5.3,0,0,60415.0,low
200.0,0,0,84153.0,high
62.66,0,0,94105.0,high
35.19,0,0,87120.0,medium
185.64,0,0,32720.0,high
32.0,0,0,50242.0,medium
38.5,0,0,103750.0,medium
8.8,0,0,37840.0,low
80.79,0,0,49567.0,high
293.49,0,0,62066.0,high
23.67,0,0,114328.0,medium
418.0,0,3,144392.0,high
8.05,0,0,155592.0,low
155.99,0,0,117887.0,high
4.68,0,0,78.0,low
4.82,0,0,81441.0,low
29.95,0,0,122456.0,medium
45.0,0,0,148080.0,medium
268.05,0,0,123022.0,high
1.87,0,0,63635.0,low
0.89,0,0,168560.0,low
276.0,0,0,117810.0,high
2.95,0,0,162897.0,low
0.12,0,0,133536.0,low
1.29,0,0,76071.0,low
9.83,0,0,68030.0,low
73.58,0,0,126344.0,high
40.0,0,0,128989.0,medium
0.89,0,0,143701.0,low
239.38,0,0,160343.0,high
21.86,0,0,160655.0,medium
127.69,0,0,142978.0,high
11.85,0,0,19003.0,medium
15.7,0,0,125726.0,medium
5.2,0,0,99352.0,low
58.0,0,0,124706.0,high
29.56,0,0,77109.0,medium
223.37,0,0,35993.0,high
19.99,0,0,156881.0,medium
21.99,0,0,56778.0,medium
19.8,0,0,37437.0,medium
60.68,0,0,94334.0,high
43.89,0,0,134077.0,medium
42.0,0,0,95556.0,medium
81.23,0,0,35111.0,high
3.28,0,0,73786.0,low
1.98,0,0,78470.0,low
84.0,0,0,120323.0,high
1.98,0,0,32897.0,low
7.6,0,0,80135.0,low
183.0,0,0,59551.0,high
39.0,0,0,77525.0,medium
59.0,0,0,20466.0,high
245.15,0,0,130733.0,high
17.99,0,0,32008.0,medium
654.92,0,3,83294.0,very_high
43.85,0,0,70287.0,medium
78.52,0,0,75603.0,high
89.99,0,0,34922.0,high
169.43,0,0,48323.0,high
563.0,0,3,141320.0,very_high
0.0,0,0,56217.0,
0.89,0,0,162692.0,low
25.0,0,0,163387.0,medium
12.57,0,0,35329.0,medium
4.99,0,0,149429.0,low
22.66,0,0,105529.0,medium
9.42,0,0,126817.0,low
298.8,0,0,143122.0,high
137.5,0,0,61518.0,high
2646.0,0,4,63048.0,very_high
16.0,0,0,161081.0,medium
1.0,0,0,85078.0,low
8.95,0,0,151722.0,low
29.05,0,0,150667.0,medium
838.0,0,3,84420.0,very_high
225.5,0,0,169657.0,high
9.93,0,0,118428.0,low
35.89,0,0,42805.0,medium
44.04,0,0,65074.0,medium
19.99,0,0,75655.0,medium
49.0,0,0,155042.0,medium
1.0,0,0,152780.0,low
64.0,0,0,148672.0,high
267.2,0,0,155318.0,high
43.03,0,0,48727.0,medium
642.45,0,3,1926.0,very_high
20.0,0,0,39336.0,medium
119.32,0,0,40792.0,high
48.95,0,0,121478.0,medium
6.52,0,0,164361.0,low
35.39,0,0,148775.0,medium
80.0,0,0,80144.0,high
25.01,0,0,125092.0,medium
1.79,0,0,71988.0,low
27.83,0,0,55768.0,medium
0.89,0,0,154633.0,low
60.19,0,0,146373.0,high
47.0,0,0,82212.0,medium
10.65,0,0,149911.0,medium
1.0,0,0,77949.0,low
16.0,0,0,74743.0,medium
1.0,0,0,64161.0,low
11.36,0,0,97346.0,medium
28.34,0,0,83129.0,medium
10.0,0,0,55285.0,low
4.9,0,0,143452.0,low
23.2,0,0,148876.0,medium
9.82,0,0,160400.0,low
1.0,0,0,163020.0,low
1.0,0,0,43692.0,low
104.0,0,0,150296.0,high
36.0,0,0,124655.0,medium
22.95,0,0,52111.0,medium
276.99,0,0,164137.0,high
650.0,0,3,122720.0,very_high
46.86,0,0,76394.0,medium
45.0,0,0,127151.0,medium
29.0,0,0,116168.0,medium
29.5,0,0,90932.0,medium
85.47,0,0,131125.0,high
98.84,0,0,153518.0,high
32.67,0,0,56757.0,medium
13.8,0,0,23607.0,medium
152.65,0,0,30453.0,high
3.59,0,0,65117.0,low
19.99,0,0,33617.0,medium
9.99,0,0,166950.0,low
2.69,0,0,60297.0,low
24.15,0,0,72939.0,medium
7.95,0,0,44782.0,low
1719.0,0,4,147968.0,very_high
1.0,0,0,153576.0,low
316.43,0,0,78752.0,high
9.6,0,0,77584.0,low
29.95,0,0,82011.0,medium
25.0,0,0,133392.0,medium
9.99,0,0,40205.0,low
16.15,0,0,45095.0,medium
13.99,0,0,66002.0,medium
110.0,0,0,121315.0,high
122.0,0,0,40027.0,high
30.4,0,0,121448.0,medium
2.69,0,0,139618.0,low
1.46,0,0,148033.0,low
1.0,0,0,40709.0,low
30.0,0,0,147077.0,medium
57.37,0,0,83543.0,high
28.75,0,0,99503.0,medium
664.42,0,3,4228.0,very_high
250.0,0,0,68479.0,high
13.94,0,0,116148.0,medium
50.0,0,0,37288.0,medium
33.0,0,0,35641.0,medium
134.99,0,0,147101.0,high
130.0,0,0,72138.0,high
118.29,0,0,51863.0,high
34.42,0,0,80592.0,medium
9.0,0,0,29836.0,low
1.0,0,0,162225.0,low
200.59,0,0,77454.0,high
0.77,0,0,133240.0,low
90.0,0,0,137946.0,high
26.0,0,0,161857.0,medium
89.0,0,0,126872.0,high
134.7,0,0,56233.0,high
143.78,0,0,45383.0,high
1.0,0,0,140868.0,low
2.58,0,0,82948.0,low
80.22,0,0,158940.0,high
14.95,0,0,69342.0,medium
1.0,0,0,168566.0,low
0.76,0,0,133665.0,low
118.8,0,0,36462.0,high
21.6,0,0,43825.0,medium
17.99,0,0,76856.0,medium
2.69,0,0,41244.0,low
56.11,0,0,143966.0,high
4.62,0,0,9168.0,low
1.75,0,0,129318.0,low
25.0,0,0,59982.0,medium
110.9,0,0,69995.0,high
117.12,0,0,27291.0,high
8.96,0,0,6602.0,low
0.75,0,0,154327.0,low
74.0,0,0,72750.0,high
19.99,0,0,152151.0,medium
129.0,0,0,164117.0,high
52.5,0,0,121365.0,high
89.4,0,0,60122.0,high
12.99,0,0,91386.0,medium
628.33,0,3,80062.0,very_high
5.16,0,0,164890.0,low
6.48,0,0,150982.0,low
9.69,0,0,72962.0,low
8.53,0,0,74241.0,low
4.49,0,0,33435.0,low
15.18,0,0,2187.0,medium
207.5,0,0,160310.0,high
8.99,0,0,63906.0,low
80.0,0,0,141149.0,high
102.07,0,0,70297.0,high
10.0,0,0,74725.0,low
11.0,0,0,112972.0,medium
9.02,0,0,101787.0,low
6.9,0,0,122512.0,low
47.32,0,0,41193.0,medium
103.99,0,0,157571.0,high
260.0,0,0,53103.0,high
35.23,0,0,139939.0,medium
259.1,0,0,79062.0,high
0.89,0,0,169728.0,low
3.97,0,0,133276.0,low
19.91,0,0,85346.0,medium
11.9,0,0,93947.0,medium
28.75,0,0,42600.0,medium
141.0,0,0,52661.0,high
217.48,0,0,151501.0,high
171.0,0,0,61144.0,high
68.0,0,0,63012.0,high
18.95,0,0,137043.0,medium
2.88,0,0,36813.0,low
398.9,0,3,150970.0,high
272.65,0,0,134138.0,high
63.45,0,0,144530.0,high
39.0,0,0,75665.0,medium
1.15,0,0,69230.0,low
1.0,0,0,79353.0,low
1.0,0,0,54282.0,low
70.98,0,0,127802.0,high
29.95,0,0,49100.0,medium
59.0,0,0,126882.0,high
136.0,0,0,60572.0,high
36.0,0,0,81356.0,medium
190.0,0,0,141087.0,high
1.29,0,0,135560.0,low
170.13,0,0,58503.0,high
82.79,0,0,83228.0,high
8.99,0,0,6440.0,low
4.0,0,0,141081.0,low
75.0,0,0,140310.0,high
37.0,0,0,124135.0,medium
64.99,0,0,149308.0,high
33.05,0,0,128329.0,medium
77.85,0,0,148757.0,high
69.9,0,0,162602.0,high
0.77,0,0,80244.0,low
184.98,0,0,104925.0,high
70.92,0,0,89280.0,high
63.48,0,0,86400.0,high
15.0,0,0,31282.0,medium
91.61,0,0,65225.0,high
250.0,0,0,52784.0,high
104.03,0,0,68722.0,high
390.0,0,3,60297.0,high
14.48,0,0,76424.0,medium
225.9,0,0,68877.0,high
317.25,0,0,130880.0,high
143.0,0,0,138586.0,high
36.05,0,0,51718.0,medium
49.9,0,0,131905.0,medium
3.84,0,0,54793.0,low
6.81,0,0,9314.0,low
1.98,0,0,116864.0,low
7.83,0,0,46214.0,low
264.95,0,0,78153.0,high
1.0,0,0,169652.0,low
0.89,0,0,140457.0,low
1.98,0,0,167007.0,low
4.99,0,0,102790.0,low
270.0,0,0,103983.0,high
29.98,0,0,137940.0,medium
2.0,0,0,34452.0,low
20.54,0,0,73920.0,medium
0.89,0,0,52664.0,low
255.0,0,0,54146.0,high
2.68,0,0,139349.0,low
1.0,0,0,127963.0,low
82.0,0,0,140288.0,high
2.58,0,0,105430.0,low
90.67,0,0,117156.0,high
145.0,0,0,68108.0,high
29.99,0,0,45581.0,medium
1.0,0,0,78015.0,low
24.48,0,0,149422.0,medium
27.7,0,0,136982.0,medium
89.99,0,0,140904.0,high
65.17,0,0,161037.0,high
65.45,0,0,66454.0,high
39.95,0,0,142672.0,medium
15.0,0,0,41802.0,medium
35.99,0,0,72533.0,medium
7.99,0,0,40349.0,low
4.73,0,0,69799.0,low
40.82,0,0,153169.0,medium
5.38,0,0,84971.0,low
2.5,0,0,64741.0,low
16.0,0,0,75282.0,medium
17.9,0,0,34996.0,medium
36.84,0,0,34767.0,medium
1.0,0,0,49559.0,low
39.99,0,0,118063.0,medium
0.99,0,0,116767.0,low
11.88,0,0,84046.0,medium
1.29,0,0,136320.0,low
7.56,0,0,169343.0,low
79.95,0,0,78836.0,high
74.2,0,0,77432.0,high
42.81,0,0,169882.0,medium
102.11,0,0,73529.0,high
106.9,0,0,55550.0,high
13.99,0,0,75257.0,medium
10.0,0,0,150974.0,low
17.99,0,0,128892.0,medium
314.91,0,0,71608.0,high
498.37,0,3,61362.0,high
0.0,0,0,137990.0,
73.0,0,0,47987.0,high
272.43,0,0,53070.0,high
31.9,0,0,75867.0,medium
174.98,0,0,51858.0,high
327.2,0,0,52319.0,high
9.41,0,0,32431.0,low
1.46,0,0,81201.0,low
56.9,0,0,110017.0,high
195.0,0,0,36948.0,high
7.57,0,0,145119.0,low
79.0,0,0,74839.0,high
41.97,0,0,42303.0,medium
11.22,0,0,48006.0,medium
15.0,0,0,125757.0,medium
28.0,0,0,125821.0,medium
500.0,0,3,157656.0,high
4.99,0,0,121414.0,low
3.03,0,0,2987.0,low
78.5,0,0,146384.0,high
1.98,0,0,147765.0,low
37.98,0,0,148567.0,medium
15.0,0,0,41958.0,medium
280.0,0,0,153644.0,high
1000.0,0,3,155901.0,very_high
29.95,0,0,81851.0,medium
4.0,0,0,70943.0,low
96.08,0,0,160587.0,high
29.9,0,0,137573.0,medium
3.72,0,0,166012.0,low
113.59,0,0,164491.0,high
1.98,0,0,155476.0,low
25.9,0,0,90111.0,medium
9.99,0,0,4075.0,low
186.21,0,0,59515.0,high
7.26,0,0,39673.0,low
50.0,0,0,50025.0,medium
40.72,0,0,64734.0,medium
6.74,0,0,51056.0,low
25.86,0,0,83145.0,medium
15.0,0,0,22678.0,medium
19.04,0,0,40951.0,medium
25.0,0,0,152843.0,medium
6.15,0,0,145071.0,low
7.56,0,0,142893.0,low
57.5,0,0,148500.0,high
222.28,0,0,36711.0,high
39.43,0,0,61554.0,medium
9.51,0,0,152389.0,low
60.0,0,0,41012.0,high
67.5,0,0,59042.0,high
49.99,0,0,16809.0,medium
20.0,0,0,72743.0,medium
2.18,0,0,128945.0,low
1.79,0,0,138288.0,low
139.0,0,0,142199.0,high
15.0,0,0,55472.0,medium
8.98,0,0,92502.0,low
267.58,0,0,88245.0,high
18.96,0,0,102662.0,medium
20.1,0,0,123966.0,medium
216.75,0,0,68381.0,high
51.66,0,0,151479.0,high
57.49,0,0,49441.0,high
8.0,0,0,55038.0,low
11.5,0,0,131680.0,medium
2.0,0,0,3843.0,low
1.29,0,0,153935.0,low
64.0,0,0,145956.0,high
76.33,0,0,162143.0,high
209.0,0,0,74732.0,high
8.92,0,0,95417.0,low
9.98,0,0,18871.0,low
15.19,0,0,147421.0,medium
7.7,0,0,157802.0,low
540.7,0,3,59984.0,very_high
1.88,0,0,144805.0,low
1.0,0,0,78034.0,low
9.99,0,0,82233.0,low
4.25,0,0,159553.0,low
1.0,0,0,159211.0,low
0.01,0,0,52120.0,low
9.99,0,0,73744.0,low
9.0,0,0,36023.0,low
287.48,0,0,34380.0,high
2.69,0,0,76159.0,low
63.8,0,0,23353.0,high
49.98,0,0,82862.0,medium
79.98,0,0,76491.0,high
12.0,0,0,34908.0,medium
140.55,0,0,1472.0,high
8.07,0,0,58279.0,low
20.0,0,0,73810.0,medium
56.38,0,0,58086.0,high
102.0,0,0,1261.0,high
0.68,0,0,165187.0,low
39.8,0,0,35834.0,medium
85.9,0,0,142506.0,high
2.5,0,0,74044.0,low
27.61,0,0,93395.0,medium
196.0,0,0,32778.0,high
8.99,0,0,76219.0,low
23.86,0,0,45052.0,medium
3.8,0,0,81564.0,low
12.06,0,0,159292.0,medium
47.61,0,0,122516.0,medium
0.77,0,0,36246.0,low
2.5,0,0,72344.0,low
3.61,0,0,127108.0,low
587.38,0,3,128889.0,very_high
10.28,0,0,116038.0,medium
136.0,0,0,139393.0,high
66.95,0,0,62527.0,high
18.99,0,0,139879.0,medium
2.97,0,0,119629.0,low
1.98,0,0,79365.0,low
121.06,0,0,126614.0,high
64.95,0,0,169973.0,high
178.01,0,0,3958.0,high
15.95,0,0,11074.0,medium
19.99,0,0,63720.0,medium
8.91,0,0,72801.0,low
17.28,0,0,77434.0,medium
0.69,0,0,170994.0,low
7.4,0,0,88520.0,low
0.76,0,0,126719.0,low
16.9,0,0,170031.0,medium
1.0,0,0,109852.0,low
32.46,0,0,152962.0,medium
6.98,0,0,78263.0,low
22.76,0,0,84109.0,medium
4.19,0,0,123415.0,low
2.69,0,0,153643.0,low
11.5,0,0,132162.0,medium
25.53,0,0,85933.0,medium
12.0,0,0,47357.0,medium
1.0,0,0,79291.0,low
19.85,0,0,132646.0,medium
1.0,0,0,59499.0,low
0.89,0,0,150629.0,low
19.95,0,0,134539.0,medium
4.93,0,0,130785.0,low
75.45,0,0,27235.0,high
3.17,0,0,126833.0,low
9.99,0,0,53733.0,low
67.97,0,0,46.0,high
132.0,0,0,148613.0,high
1.0,0,0,113148.0,low
169.0,0,0,147880.0,high
11.0,0,0,134657.0,medium
9.28,0,0,167408.0,low
1.0,0,0,40193.0,low
6.22,0,0,86686.0,low
159.9,0,0,109467.0,high
50.6,0,0,71593.0,high
22.8,0,0,76302.0,medium
0.39,0,0,164401.0,low
191.74,0,0,116995.0,high
64.36,0,0,43484.0,high
9.99,0,0,48022.0,low
2.0,0,0,59036.0,low
49.99,0,0,67861.0,medium
119.88,0,0,43406.0,high
69.99,0,0,158176.0,high
64.5,0,0,32768.0,high
4.99,0,0,134032.0,low
10.99,0,0,17175.0,medium
34.2,0,0,147933.0,medium
117.9,0,0,149439.0,high
9.12,0,0,156110.0,low
11.6,0,0,144083.0,medium
49.9,0,0,58088.0,medium
134.0,0,0,68039.0,high
188.11,0,0,97811.0,high
101.15,0,0,143478.0,high
1.79,0,0,51211.0,low
249.7,0,0,38688.0,high
100.0,0,0,168757.0,high
0.05,0,0,170466.0,low
119.8,0,0,134434.0,high
0.89,0,0,150128.0,low
19.99,0,0,78302.0,medium
49.18,0,0,140737.0,medium
1.98,0,0,61144.0,low
0.9,0,0,80097.0,low
1.0,0,0,75481.0,low
2.0,0,0,114498.0,low
0.77,0,0,75626.0,low
0.76,0,0,59741.0,low
1.0,0,0,49521.0,low
17.99,0,0,144043.0,medium
126.95,0,0,54705.0,high
200.0,0,0,34737.0,high
60.85,0,0,140421.0,high
34.9,0,0,41463.0,medium
0.61,0,0,81310.0,low
12.07,0,0,152201.0,medium
39.8,0,0,31782.0,medium
11.2,0,0,25801.0,medium
70.0,0,0,148721.0,high
9.5,0,0,37770.0,low
14.99,0,0,157066.0,medium
122.1,0,0,39318.0,high
74.0,0,0,47475.0,high
5.49,0,0,114397.0,low
1.06,0,0,42299.0,low
0.79,0,0,169542.0,low
51.95,0,0,41572.0,high
137.0,0,0,82455.0,high
1.0,0,0,113517.0,low
18.96,1,0,96135.0,medium
0.99,0,0,61279.0,low
19.33,0,0,153776.0,medium
1.98,0,0,11547.0,low
350.0,0,0,132498.0,high
10.52,0,0,141209.0,medium
2.99,0,0,74944.0,low
79.9,0,0,154689.0,high
3.96,0,0,160832.0,low
17.99,0,0,167658.0,medium
11.76,0,0,124549.0,medium
100.0,0,0,47290.0,high
1.98,0,0,56899.0,low
30.89,0,0,171503.0,medium
81.4,0,0,83708.0,high
91.0,0,0,172256.0,high
4.31,0,0,160874.0,low
1.0,0,0,162795.0,low
570.28,0,3,59792.0,very_high
0.89,0,0,145107.0,low
0.75,0,0,122617.0,low
199.0,0,0,164219.0,high
103.03,0,0,62602.0,high
186.25,0,0,52844.0,high
43.9,0,0,160861.0,medium
8.49,0,0,8698.0,low
1.0,0,0,116637.0,low
37.26,0,0,4861.0,medium
10.76,0,0,130457.0,medium
65.86,0,0,82251.0,high
687.22,0,3,51753.0,very_high
107.8,0,0,131526.0,high
19.73,0,0,78965.0,medium
152.65,0,0,124390.0,high
200.0,0,0,147905.0,high
16.94,0,0,74016.0,medium
11.02,0,0,64456.0,medium
314.87,0,0,75600.0,high
0.99,0,0,158417.0,low
5.98,0,0,77756.0,low
1.0,0,0,87765.0,low
8.53,0,0,142471.0,low
9.98,0,0,151220.0,low
5.0,0,0,56243.0,low
1.0,0,0,121290.0,low
200.0,0,0,72027.0,high
5.99,0,0,77096.0,low
54.95,0,0,66040.0,high
24.99,0,0,155867.0,medium
150.0,0,0,58836.0,high
66.14,0,0,150049.0,high
27.84,0,0,131537.0,medium
9.99,0,0,46494.0,low
1.0,0,0,153282.0,low
100.2,0,0,78868.0,high
15.95,0,0,97419.0,medium
433.89,0,3,150168.0,high
25.0,0,0,112594.0,medium
0.0,0,0,36419.0,
5.08,0,0,38012.0,low
17.98,0,0,162606.0,medium
9.99,0,0,153360.0,low
19.5,0,0,129325.0,medium
2.4,0,0,67879.0,low
6.0,0,0,165678.0,low
1.0,0,0,79396.0,low
7.07,0,0,89009.0,low
21.85,0,0,148503.0,medium
9.95,0,0,33542.0,low
10.0,0,0,73133.0,low
620.0,0,3,155387.0,very_high
0.89,0,0,67181.0,low
27.08,0,0,135639.0,medium
0.89,0,0,42190.0,low
54.73,0,0,145961.0,high
7.99,0,0,123858.0,low
90.5,0,0,57601.0,high
165.0,0,0,56873.0,high
22.5,0,0,149954.0,medium
5.0,0,0,73444.0,low
258.9,0,0,167359.0,high
4.49,0,0,144282.0,low
64.7,0,0,148806.0,high
10.0,0,0,140501.0,low
7.7,0,0,167093.0,low
12.86,0,0,169644.0,medium
19.99,0,0,126482.0,medium
8.99,0,0,152296.0,low
35.0,0,0,45935.0,medium
0.99,0,0,67928.0,low
235.0,0,0,72753.0,high
79.95,0,0,130480.0,high
3.71,0,0,155506.0,low
94.94,0,0,35853.0,high
130.8,0,0,75755.0,high
31.88,0,0,111308.0,medium
187.0,0,0,145928.0,high
218.16,0,0,74975.0,high
37.79,0,0,134324.0,medium
41.0,0,0,166556.0,medium
0.77,0,0,167017.0,low
100.0,0,0,36185.0,high
3.59,0,0,141653.0,low
716.15,0,3,149189.0,very_high
90.78,0,0,35452.0,high
4.99,0,0,152938.0,low
0.77,0,0,149892.0,low
363.13,0,3,138224.0,high
0.89,0,0,33744.0,low
10.0,0,0,144797.0,low
0.76,0,0,146676.0,low
44.67,0,0,160657.0,medium
0.65,0,0,60783.0,low
27.0,0,0,55433.0,medium
3.6,0,0,152328.0,low
411.1,0,3,135601.0,high
66.02,0,0,62013.0,high
30.58,0,0,34282.0,medium
252.62,0,0,73837.0,high
73.11,0,0,33663.0,high
383.0,0,3,113823.0,high
1.78,0,0,160983.0,low
7.95,0,0,7262.0,low
1.0,0,0,131464.0,low
9.99,0,0,3178.0,low
418.67,0,3,56173.0,high
64.99,0,0,27967.0,high
0.99,0,0,75055.0,low
20.38,0,0,37583.0,medium
104.66,0,0,73267.0,high
19.99,0,0,59549.0,medium
4.99,0,0,123714.0,low
420.0,0,3,153122.0,high
12.99,0,0,67063.0,medium
0.76,0,0,82097.0,low
69.99,0,0,119798.0,high
134.99,0,0,157556.0,high
1.29,0,0,172293.0,low
196.78,0,0,56624.0,high
1.0,0,0,51076.0,low
0.89,0,0,77374.0,low
25.92,0,0,73492.0,medium
71.39,0,0,43249.0,high
22.98,0,0,67358.0,medium
9.15,0,0,126785.0,low
2.12,0,0,108844.0,low
1441.06,0,4,160672.0,very_high
1.79,0,0,171919.0,low
11.5,0,0,152104.0,medium
384.59,0,3,133265.0,high
135.15,0,0,120758.0,high
49.99,0,0,146521.0,medium
1203.04,0,4,85177.0,very_high
15.0,0,0,145080.0,medium
1.29,0,0,59105.0,low
59.7,0,0,150578.0,high
28.75,0,0,165589.0,medium
71.63,0,0,37821.0,high
156.07,0,0,57574.0,high
77.93,0,0,68267.0,high
1.0,0,0,30724.0,low
114.1,0,0,73081.0,high
1654.1,0,4,135847.0,very_high
30.0,0,0,119972.0,medium
1000.0,0,3,45793.0,very_high
0.0,0,0,48527.0,
1.0,0,0,145844.0,low
89.99,0,0,80768.0,high
49.85,0,0,133169.0,medium
90.0,0,0,121183.0,high
49.99,0,0,118139.0,medium
0.77,0,0,145526.0,low
234.51,0,0,150107.0,high
39.95,0,0,69122.0,medium
20.9,0,0,110449.0,medium
69.99,0,0,115713.0,high
15.0,0,0,85002.0,medium
4.49,0,0,58384.0,low
1764.12,0,4,133769.0,very_high
80.0,0,0,76599.0,high
1.98,0,0,31739.0,low
89.99,0,0,22141.0,high
89.9,0,0,172078.0,high
197.47,0,0,46332.0,high
134.63,0,0,51612.0,high
14.86,0,0,31006.0,medium
17.31,0,0,81309.0,medium
10.0,0,0,131037.0,low
15.99,0,0,142272.0,medium
1.98,0,0,132683.0,low
22.75,0,0,155197.0,medium
124.0,0,0,146827.0,high
45.0,0,0,124389.0,medium
5.93,0,0,132080.0,low
36.0,0,0,94020.0,medium
34.99,0,0,163915.0,medium
